NAME                            VERSION                            TYPE                     
perl                            5.38.2-3.2build2                   deb                       
perl-base                       5.38.2-3.2build2                   deb                       
perl-modules-5.38               5.38.2-3.2build2                   deb                       
pexpect                         4.9.0                              python                    
phonenumbers                    8.13.24                            python                    
pickleshare                     0.7.5                              python                    
pillow                          10.1.0                             python                    
pinentry-curses                 1.2.1-3ubuntu5                     deb                       
pip                             24.3.1                             python                    
pipenv                          2022.12.19                         python                    
platformdirs                    4.3.6                              python                    
postgresql                      16+257build1.1                     deb                       
postgresql-16                   16.6-0ubuntu0.24.04.1              deb                       
postgresql-client-16            16.6-0ubuntu0.24.04.1              deb                       
postgresql-client-common        257build1.1                        deb                       
postgresql-common               257build1.1                        deb                       
priority                        1.3.0                              python                    
procps                          2:4.0.4-4ubuntu3.2                 deb                       
prompt-toolkit                  3.0.43                             python                    
proto-plus                      1.22.3                             python                    
protobuf                        4.24.4                             python                    
psycopg2-binary                 2.9.9                              python                    
ptyprocess                      0.7.0                              python                    
publicsuffix                    20231001.0357-0.1                  deb                       
pure-eval                       0.2.2                              python                    
pushbullet-py                   0.12.0                             python                    
pyasn1                          0.5.0                              python                    
pyasn1-modules                  0.3.0                              python                    
pycparser                       2.21                               python                    
pydantic                        2.4.2                              python                    
pydantic-core                   2.10.1                             python                    
pygments                        2.16.1                             python                    
pyjwt                           2.8.0                              python                    
pyopenssl                       23.3.0                             python                    
pyparsing                       3.1.1                              python                    
pytelegrambotapi                4.14.0                             python                    
python-dateutil                 2.8.2                              python                    
python-ipware                   2.0.1                              python                    
python-magic                    0.4.27                             python                    
python3-openid                  3.2.0                              python                    
python3.10                      3.10.16-1+noble1                   deb                       
python3.10-distutils            3.10.16-1+noble1                   deb                       
python3.10-lib2to3              3.10.16-1+noble1                   deb                       
python3.10-minimal              3.10.16-1+noble1                   deb                       
pytz                            2023.3.post1                       python                    
readline-common                 8.2-4build1                        deb                       
redis                           4.6.0                              python                    
requests                        2.31.0                             python                    
requests-oauthlib               1.3.1                              python                    
requests-toolbelt               1.0.0                              python                    
rsa                             4.9                                python                    
sed                             4.9-2build1                        deb                       
segno                           1.5.3                              python                    
sensible-utils                  0.0.22                             deb                       
sentry-sdk                      1.33.1                             python                    
service-identity                23.1.0                             python                    
setuptools                      68.2.2                             python                    
shared-mime-info                2.4-4                              deb                       
six                             1.16.0                             python                    
sqlparse                        0.4.4                              python                    
ssl-cert                        1.1.2ubuntu1                       deb                       
stack-data                      0.6.3                              python                    
sympy                           1.13.3                             python                    
systemd-standalone-sysusers     255.4-1ubuntu8.4                   deb                       
sysvinit-utils                  3.08-6ubuntu3                      deb                       
tar                             1.35+dfsg-3build1                  deb                       
tomli                           2.0.1                              python                    
traitlets                       5.13.0                             python                    
twilio                          8.10.0                             python                    
twisted                         23.10.0                            python                    
txaio                           23.1.1                             python                    
typing-extensions               4.8.0                              python                    
tzdata                          2024.2                             python                    
tzdata                          2024a-3ubuntu1.1                   deb                       
ubuntu-keyring                  2023.11.28.1                       deb                       
ucf                             3.0043+nmu1                        deb                       
uritemplate                     4.1.1                              python                    
urllib3                         2.0.7                              python                    
util-linux                      2.39.3-9ubuntu6.1                  deb                       
vine                            5.0.0                              python                    
virtualenv                      20.28.0                            python                    
virtualenv-clone                0.5.7                              python                    
wcwidth                         0.2.9                              python                    
websocket-client                1.6.4                              python                    
werkzeug                        3.1.3                              python                    
wheel                           0.45.1                             python                    
whitenoise                      6.6.0                              python                    
wrapt                           1.16.0                             python                    
x11-common                      1:7.7+23ubuntu3                    deb                       
xkb-data                        2.41-2ubuntu1.1                    deb                       
yarl                            1.9.2                              python                    
zlib1g                          1:1.3.dfsg-3.1ubuntu2.1            deb                       
zope-interface                  6.1                                python                    
zstandard                       0.23.0                             python                    
